CAMIS,BORO,BUILDING,STREET,ZIPCODE,PHONE,INSPECTION DATE,VIOLATION CODE,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA,ObjectId,x,y
50001301,Bronx,2783,3RD AVE,10455,7182924385,8/4/17 0:00,06E,Y,7,A,8/4/17 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.8148407,-73.91993519,201,8,6500,2000000,2023270007,BX34,1106,-73.91993519,40.8148407
50072777,Queens,9312,LIBERTY AVE,11417,3472877126,2/27/18 0:00,10D,N,13,A,2/27/18 0:00,10/29/19 0:00,Pre-permit (Operational) / Initial Inspection,40.6801918,-73.84564984,410,32,5400,4190996,4091620006,QN56,1107,-73.84564984,40.6801918
40673089,Queens,6002,WOODSIDE AVENUE,11377,7188993499,4/11/19 0:00,06D,Y,7,A,4/11/19 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.74505983,-73.90432062,402,26,24900,4031423,4013350031,QN63,1108,-73.90432062,40.74505983
50001805,Manhattan,222,WEST 79 STREET,10024,2128730200,3/19/19 0:00,10F,N,2,Z,3/19/19 0:00,10/29/19 0:00,Cycle Inspection / Reopening Inspection,40.78349699,-73.97919703,107,6,16700,1030916,1011700043,MN12,1109,-73.97919703,40.78349699
50087274,Manhattan,290,MADISON AVE,10017,2126890800,2/27/19 0:00,10F,N,13,A,2/27/19 0:00,10/29/19 0:00,Pre-permit (Operational) / Re-inspection,40.75182813,-73.98000461,105,4,8200,1035317,1012750016,MN20,1110,-73.98000461,40.75182813
41245444,Brooklyn,317,9 STREET,11215,7189657299,9/21/17 0:00,06C,Y,12,A,9/21/17 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.66890402,-73.98574673,306,39,13700,3022143,3010050074,BK37,1111,-73.98574673,40.66890402
40570634,Bronx,445,WEST  238 STREET,10463,7188847127,3/28/19 0:00,02G,Y,9,A,3/28/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.88721872,-73.90473006,208,11,33500,2087582,2057790801,BX22,1112,-73.90473006,40.88721872
50006109,Bronx,1619,WESTCHESTER AVE,10472,7189910708,7/5/18 0:00,10B,N,18,B,7/5/18 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.82946273,-73.8747451,209,18,6200,2025353,2037770001,BX08,1113,-73.8747451,40.82946273
50039514,Bronx,2307,ARTHUR AVE,10458,7185843583,3/12/18 0:00,10F,N,12,A,3/12/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.85374924,-73.8891332,206,15,39100,2011882,2030650001,BX06,1114,-73.8891332,40.85374924
50073787,Bronx,58A,W 183RD ST,10453,7184503377,7/15/19 0:00,02H,Y,52,Z,7/15/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.85910284,-73.90607555,205,14,25100,2014530,2032080043,BX36,1115,-73.90607555,40.85910284
40399372,Manhattan,386,3 AVENUE,10016,2126796633,5/10/18 0:00,02H,Y,12,A,5/10/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.74173033,-73.98104336,106,2,6800,1018182,1008830049,MN21,1116,-73.98104336,40.74173033
50078345,Manhattan,180,MULBERRY ST,10012,6463614657,8/20/19 0:00,06D,Y,12,A,8/20/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.72069048,-73.99674957,102,1,4100,1077175,1004800002,MN24,1117,-73.99674957,40.72069048
41468442,Bronx,2269,JEROME AVENUE,10453,3472698022,8/1/19 0:00,06E,Y,61,Z,8/1/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.85822007,-73.90400175,205,14,23900,2014222,2031960081,BX40,1118,-73.90400175,40.85822007
50045629,Brooklyn,564,DEKALB AVE,11205,7182307100,6/29/19 0:00,10D,N,7,A,6/29/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.69105973,-73.95398056,303,36,24100,3331336,3017780089,BK75,1119,-73.95398056,40.69105973
40584158,Queens,6925,GRAND AVENUE,11378,7184572006,7/16/18 0:00,06D,Y,8,C,7/16/18 0:00,10/29/19 0:00,Cycle Inspection / Reopening Inspection,40.72639783,-73.89454848,405,30,49302,4058536,4025000055,QN30,1120,-73.89454848,40.72639783
41706054,Manhattan,100,WEST   33 STREET,10001,2126954260,5/13/19 0:00,06C,Y,5,A,5/13/19 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.74929316,-73.98867453,105,3,10100,1015190,1008080040,MN17,1121,-73.98867453,40.74929316
50032828,Brooklyn,155,S 4TH ST,11211,9179091542,11/23/18 0:00,08C,N,12,A,11/23/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.71156337,-73.96199934,301,34,55100,3063280,3024310031,BK73,1122,-73.96199934,40.71156337
50055486,Brooklyn,12,BRIGHTON 11TH ST,11235,7189754520,9/9/19 0:00,02G,Y,13,A,9/9/19 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.58191438,-73.9563133,313,48,61004,3245361,3087070375,BK19,1123,-73.9563133,40.58191438
41630837,Brooklyn,7108,20 AVENUE,11204,7182348880,2/14/17 0:00,10F,N,6,A,2/14/17 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.61300695,-73.98952614,311,47,26600,3158003,3061840041,BK28,1124,-73.98952614,40.61300695
40391745,Manhattan,501,LEXINGTON AVENUE,10017,2127551400,3/16/19 0:00,10F,N,8,A,3/16/19 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.75470336,-73.97365475,106,4,9200,1036208,1013020021,MN19,1125,-73.97365475,40.75470336
50038413,Queens,10028,QUEENS BLVD,11375,7188300266,8/15/17 0:00,08C,N,12,A,8/15/17 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.72681369,-73.85336341,406,29,71306,4075137,4031700031,QN17,1126,-73.85336341,40.72681369
40364920,Queens,3013,STEINWAY STREET,11103,7187219862,11/3/16 0:00,06D,Y,12,A,11/3/16 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.76327459,-73.91547783,401,22,14900,4011252,4006800044,QN70,1127,-73.91547783,40.76327459
50045520,Queens,23112,MERRICK BLVD,11413,7183419033,4/19/19 0:00,04N,Y,13,A,4/19/19 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.6756428,-73.73909226,413,31,63200,4282638,4131580035,QN66,1128,-73.73909226,40.6756428
50076259,Brooklyn,178,LINCOLN PL,11217,7183993812,6/10/19 0:00,10B,N,12,A,6/10/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.6755059,-73.97405388,306,39,15900,3341657,3010610010,BK37,1129,-73.97405388,40.6755059
50037466,Manhattan,143,GRAND ST,10013,6312673131,5/29/19 0:00,08A,N,13,A,5/29/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.72021019,-73.99943722,102,1,4500,1003046,1002330013,MN24,1130,-73.99943722,40.72021019
50079294,Bronx,4718,WHITE PLAINS RD,10470,7183246776,9/17/18 0:00,08A,N,13,A,9/17/18 0:00,10/29/19 0:00,Pre-permit (Operational) / Re-inspection,40.90387845,-73.85000484,212,11,44200,2071838,2051120027,BX62,1131,-73.85000484,40.90387845
41286149,Manhattan,245,EAST HOUSTON STREET,10002,2126775110,12/27/18 0:00,02G,Y,16,B,12/27/18 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.72193298,-73.98539262,103,2,3001,1004333,1003550049,MN27,1132,-73.98539262,40.72193298
50093140,Bronx,12,E GUN HILL RD,10467,9292224147,7/10/19 0:00,02G,Y,38,C,7/10/19 0:00,10/29/19 0:00,Pre-permit (Operational) / Re-inspection,40.88249207,-73.88091926,207,11,42100,2017775,2033270115,BX43,1133,-73.88091926,40.88249207
50068189,Brooklyn,7110,3RD AVE,11209,7183950835,2/28/19 0:00,06F,Y,9,A,2/28/19 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.63404308,-74.02674779,310,43,6800,3328828,3058900041,BK31,1134,-74.02674779,40.63404308
50059855,Brooklyn,339,MYRTLE AVE,11205,7182220151,1/26/18 0:00,06E,Y,7,A,1/26/18 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.69324507,-73.9727127,302,35,18501,3058083,3020440091,BK68,1135,-73.9727127,40.69324507
50087228,Manhattan,75,E 4TH ST,10003,9176509052,4/30/19 0:00,05H,Y,20,B,4/30/19 0:00,10/29/19 0:00,Pre-permit (Operational) / Re-inspection,40.72653647,-73.99024063,103,2,3800,1077985,1004600049,MN22,1136,-73.99024063,40.72653647
50088262,Bronx,157,E 170TH ST,10452,9176201998,3/14/19 0:00,04H,Y,7,A,3/14/19 0:00,10/29/19 0:00,Pre-permit (Operational) / Initial Inspection,40.83910874,-73.91477395,204,14,22300,2007996,2028330001,BX63,1137,-73.91477395,40.83910874
50046062,Queens,3602,STEINWAY ST,11101,7186003116,11/14/18 0:00,06B,Y,8,A,11/14/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.75339637,-73.92355372,401,26,15700,4010855,4006650027,QN70,1138,-73.92355372,40.75339637
50046499,Manhattan,156,CHAMBERS ST,10007,2125283175,9/5/19 0:00,04J,Y,13,A,9/5/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.71596632,-74.01025924,101,1,2100,1001493,1001370028,MN24,1139,-74.01025924,40.71596632
41001763,Manhattan,14,ELIZABETH STREET,10013,2126190085,6/2/17 0:00,06A,Y,38,C,6/2/17 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.71583501,-73.99740634,103,1,2900,1084353,1002020025,MN27,1140,-73.99740634,40.71583501
41646006,Brooklyn,35,LAFAYETTE AVENUE,11217,7188584160,11/21/18 0:00,10H,N,9,A,11/21/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.68689472,-73.97757225,302,35,3300,3059178,3021080018,BK68,1141,-73.97757225,40.68689472
50062645,Queens,7000,AUSTIN ST,11375,7187933263,9/4/19 0:00,10B,N,7,A,9/4/19 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.72088466,-73.84681068,406,29,71100,4000000,4032340150,QN17,1142,-73.84681068,40.72088466
50043036,Brooklyn,274,AVENUE X,11223,9179334064,1/18/17 0:00,06D,Y,10,A,1/18/17 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.59024169,-73.97283776,315,47,37402,3337270,3071930001,BK26,1143,-73.97283776,40.59024169
50074616,Manhattan,570,LEXINGTON AVE,10022,9176553379,6/19/18 0:00,06F,Y,5,A,6/19/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.75691801,-73.97206567,105,4,10000,1036459,1013050060,MN19,1144,-73.97206567,40.75691801
40980062,Staten Island,1710,VICTORY BOULEVARD,10314,7187271771,4/9/19 0:00,09C,N,12,A,4/9/19 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.61321288,-74.12062632,501,49,16901,5017876,5007070016,SI07,1145,-74.12062632,40.61321288
41614152,Brooklyn,298,ATLANTIC AVENUE,11201,7188528758,7/25/19 0:00,04L,Y,18,Z,7/25/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.68840872,-73.98867769,302,33,4300,3000832,3001820004,BK38,1146,-73.98867769,40.68840872
50036672,Manhattan,313,W 57TH ST,10019,2126852273,1/15/19 0:00,10B,N,9,A,1/15/19 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.76699898,-73.98354155,104,3,13900,1026050,1010480025,MN15,1147,-73.98354155,40.76699898
41701618,Manhattan,15,GOLD STREET,10038,2127855950,11/2/17 0:00,02G,Y,9,A,11/2/17 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.70774599,-74.006918,101,1,1502,1085948,1000680028,MN25,1148,-74.006918,40.70774599
41413320,Staten Island,2155,HYLAN BOULEVARD,10306,7186679647,6/5/19 0:00,10F,N,10,A,6/5/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.5778393,-74.10242259,502,50,11402,5051756,5035910055,SI45,1149,-74.10242259,40.5778393
41337181,Brooklyn,76,WILLOUGHBY STREET,11201,7188753097,1/22/19 0:00,10B,N,11,A,1/22/19 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.6921605,-73.98574535,302,33,1100,3000411,3001520028,BK38,1150,-73.98574535,40.6921605
50082819,Brooklyn,1337,BUSHWICK AVE,11207,7184844128,8/15/19 0:00,10F,N,4,A,8/15/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.68588858,-73.91179032,304,37,40100,3079187,3034210001,BK78,1151,-73.91179032,40.68588858
50007927,Bronx,791,E 163RD ST,10456,3475914429,7/18/19 0:00,06A,Y,12,A,7/18/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.82260598,-73.90267673,203,17,13300,2004856,2026690066,BX35,1152,-73.90267673,40.82260598
41239807,Queens,8408A,BROADWAY,11373,7184268586,4/2/19 0:00,06D,Y,10,A,4/2/19 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.73983395,-73.87840018,404,25,48500,4038725,4015460020,QN50,1153,-73.87840018,40.73983395
50071397,Brooklyn,6516,11TH AVE,11219,7182382638,12/18/18 0:00,04L,Y,9,A,12/18/18 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.62848236,-74.00609917,310,38,21200,3142182,3057510045,BK30,1154,-74.00609917,40.62848236
50050467,Queens,15924,HILLSIDE AVE,11432,7182972359,12/8/18 0:00,06E,Y,26,B,12/8/18 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.70778469,-73.80248338,412,24,44602,4208981,4097650055,QN61,1155,-73.80248338,40.70778469
50045798,Bronx,915,AVENUE SAINT JOHN,10455,9172166715,4/18/17 0:00,02B,Y,9,A,4/18/17 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.81577173,-73.9028674,202,17,8300,2005127,2026860012,BX33,1156,-73.9028674,40.81577173
50089226,Manhattan,213,8TH AVE,10011,3472605056,5/13/19 0:00,10J,N,13,A,5/13/19 0:00,10/29/19 0:00,Pre-permit (Operational) / Initial Inspection,40.74387007,-73.99952363,104,3,8900,1013268,1007440043,MN13,1157,-73.99952363,40.74387007
40734383,Manhattan,145,EAST   48 STREET,10017,2127598550,2/12/18 0:00,10F,N,12,A,2/12/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.75503527,-73.97277392,106,4,9200,1036233,1013037501,MN19,1158,-73.97277392,40.75503527
50096162,Manhattan,145,GREENE ST,10012,8455958174,8/20/19 0:00,10F,N,3,A,8/20/19 0:00,10/29/19 0:00,Pre-permit (Operational) / Initial Inspection,40.72541976,-73.99900063,102,1,4900,1086553,1005147505,MN24,1159,-73.99900063,40.72541976
40402266,Queens,11222,SUTPHIN BOULEVARD,11435,3474993703,7/26/19 0:00,04L,Y,22,B,7/26/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.68728666,-73.7946621,412,28,19000,4259032,4119660107,QN76,1160,-73.7946621,40.68728666
50002846,Queens,102-06,43 AVE,11368,7184243030,1/21/18 0:00,08A,N,27,B,1/21/18 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.74724335,-73.86251048,404,21,40500,4048595,4019780004,QN26,1161,-73.86251048,40.74724335
50057115,Manhattan,1429,3RD AVE,10028,2129884700,9/17/18 0:00,10F,N,7,A,9/17/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.77541281,-73.95645305,108,5,13800,1048548,1015260046,MN32,1162,-73.95645305,40.77541281
50046513,Queens,4738,VERNON BLVD,11101,7187291297,1/31/18 0:00,06D,Y,7,A,1/31/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.74459349,-73.95348872,402,26,700,4000090,4000300004,QN31,1163,-73.95348872,40.74459349
40395110,Queens,16150,CROSSBAY BOULEVARD,11414,7186597278,5/1/18 0:00,08A,N,16,B,5/1/18 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.65497437,-73.83884996,410,32,89200,4294016,4140480083,QN57,1164,-73.83884996,40.65497437
41681666,Staten Island,6,FERRY TERMINAL DRIVE,10301,6465250973,11/22/16 0:00,10F,N,19,B,11/22/16 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.64376977,-74.07282849,501,49,300,5141706,5000020001,SI22,1165,-74.07282849,40.64376977
41047349,Manhattan,67,1 AVENUE,10003,9176745443,4/12/18 0:00,02B,Y,16,B,4/12/18 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.72532844,-73.98695046,103,2,3800,1006218,1004460036,MN22,1166,-73.98695046,40.72532844
41640757,Manhattan,26,EAST   91 STREET,10128,2128286800,8/16/18 0:00,04N,Y,10,A,8/16/18 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.78426762,-73.95706833,108,4,15002,1047004,1015020056,MN40,1167,-73.95706833,40.78426762
50014878,Bronx,321,E KINGSBRIDGE RD,10458,2039196337,5/26/17 0:00,10F,N,12,A,5/26/17 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.86226791,-73.89390921,207,15,39901,2016776,2032930005,BX05,1168,-73.89390921,40.86226791
40604769,Manhattan,734,AMSTERDAM AVENUE,10025,2128647193,2/12/19 0:00,02B,Y,8,A,2/12/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.79388946,-73.97049351,107,6,18300,1033704,1012430036,MN12,1169,-73.97049351,40.79388946
41337907,Brooklyn,1683,FLATBUSH AVENUE,11210,7186924274,6/27/19 0:00,06C,Y,13,A,6/27/19 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.62911647,-73.94373437,318,45,74200,3207294,3075970074,BK58,1170,-73.94373437,40.62911647
50053144,Brooklyn,8324,3RD AVE,11209,3476626222,3/1/18 0:00,10H,N,7,A,3/1/18 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.6254675,-74.03024949,310,43,6200,3152394,3060160046,BK31,1171,-74.03024949,40.6254675
41534329,Bronx,6,PENNYFIELD AVENUE,10465,7184096910,8/24/18 0:00,06C,Y,8,A,8/24/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.80921155,-73.80221735,210,13,11800,2101500,2055297502,BX52,1172,-73.80221735,40.80921155
50074677,Brooklyn,324,CHURCH AVE,11218,6462806305,6/15/18 0:00,10B,N,9,A,6/15/18 0:00,10/29/19 0:00,Pre-permit (Operational) / Initial Inspection,40.64374124,-73.97716521,312,39,48800,3124630,3053360074,BK41,1173,-73.97716521,40.64374124
40647953,Queens,3747,74 STREET,11372,7186721232,12/17/15 0:00,02H,Y,20,B,12/17/15 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.74777956,-73.89160199,403,25,28900,4029817,4012850007,QN28,1174,-73.89160199,40.74777956
41368950,Manhattan,144,9 AVENUE,10011,2129898858,9/29/16 0:00,06D,Y,12,A,9/29/16 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.74389198,-74.00320465,104,3,8900,1013127,1007420072,MN13,1175,-74.00320465,40.74389198
41284245,Brooklyn,886,5 AVENUE,11232,7184381608,11/23/16 0:00,10B,N,19,B,11/23/16 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.65143158,-74.00374437,307,38,8400,3010439,3007050043,BK32,1176,-74.00374437,40.65143158
40790187,Manhattan,2920,BROADWAY,10027,2128544609,2/6/17 0:00,02B,Y,10,A,2/6/17 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.80704062,-73.96458881,109,7,20300,1082166,1018860001,MN09,1177,-73.96458881,40.80704062
50001857,Brooklyn,4903,5 AVE,11220,7184370905,10/26/17 0:00,10F,N,7,A,10/26/17 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.64556288,-74.00982316,307,38,9800,3012965,3007840008,BK34,1178,-74.00982316,40.64556288
50077185,Manhattan,246,E 14TH ST,10003,2122281884,8/2/18 0:00,02G,Y,12,A,8/2/18 0:00,10/29/19 0:00,Pre-permit (Operational) / Initial Inspection,40.73282704,-73.98611548,103,2,4000,1006906,1004690030,MN22,1179,-73.98611548,40.73282704
40581387,Brooklyn,50,COURT STREET,11201,7188550369,4/1/19 0:00,06C,Y,9,A,4/1/19 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.69230651,-73.99110029,302,33,900,3002549,3002650043,BK09,1180,-73.99110029,40.69230651
50047948,Brooklyn,103,GRAHAM AVE,11206,7183872200,3/20/18 0:00,09A,N,9,A,3/20/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.70527815,-73.94287997,301,34,50500,3071346,3030790028,BK90,1181,-73.94287997,40.70527815
41006035,Manhattan,225,EAST   44 STREET,10017,2126827266,6/4/18 0:00,04H,Y,13,A,6/4/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.75176077,-73.97277887,106,4,9000,1037570,1013180014,MN19,1182,-73.97277887,40.75176077
41619192,Queens,6710,ROOSEVELT AVENUE,11377,7182055399,9/20/18 0:00,02B,Y,25,B,9/20/18 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.74615221,-73.89790952,402,26,26300,4000000,4012990027,QN63,1183,-73.89790952,40.74615221
50039333,Staten Island,2655,RICHMOND AVE,10314,7186983360,3/18/19 0:00,04A,Y,10,A,3/18/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.58229742,-74.16905259,502,51,27702,5039658,5024000180,SI24,1184,-74.16905259,40.58229742
50064240,Queens,13620,ROOSEVELT AVE,11354,9175631983,6/25/18 0:00,02G,Y,15,B,6/25/18 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.75977791,-73.82923543,407,20,85300,4113546,4050190005,QN22,1185,-73.82923543,40.75977791
41573267,Manhattan,5,WEST   51 STREET,10019,2129776641,7/16/18 0:00,10F,N,9,A,7/16/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.75933726,-73.97714348,105,4,10400,1034515,1012670030,MN17,1186,-73.97714348,40.75933726
50048617,Queens,11318,SUTPHIN BLVD,11435,7183223333,12/10/18 0:00,04L,Y,13,A,12/10/18 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.68673148,-73.79425276,412,28,19000,4259005,4119660017,QN76,1187,-73.79425276,40.68673148
50055051,Brooklyn,667,CLASSON AVE,11238,7184843944,1/5/18 0:00,10B,N,7,A,1/5/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.6773735,-73.95915995,308,35,30500,3028291,3011490011,BK61,1188,-73.95915995,40.6773735
50010987,Brooklyn,797,ASHFORD ST,11207,7182575554,7/6/18 0:00,10F,N,12,A,7/6/18 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.66254351,-73.88067544,305,42,111600,3097702,3043590001,BK82,1189,-73.88067544,40.66254351
50050546,Manhattan,353,W 14TH ST,10014,3478216359,3/14/19 0:00,10F,N,9,A,3/14/19 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.74041708,-74.00409582,104,3,8300,1078483,1007380008,MN13,1190,-74.00409582,40.74041708
50042943,Queens,2103,45TH RD,11101,7188061432,1/2/19 0:00,06C,Y,5,A,1/2/19 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.74660281,-73.94748556,402,26,700,4000580,4000770001,QN31,1191,-73.94748556,40.74660281
50017187,Queens,13721,LIBERTY AVE,11435,7182620658,7/21/17 0:00,09C,N,4,A,7/21/17 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.69207012,-73.81018573,412,28,20600,4214337,4100170018,QN61,1192,-73.81018573,40.69207012
50079756,Manhattan,225,LIBERTY ST,10280,2129818588,9/6/19 0:00,10F,N,2,A,9/6/19 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.71153017,-74.01567279,101,1,31703,1000058,1000160125,MN25,1193,-74.01567279,40.71153017
41622533,Brooklyn,604,PARKSIDE AVENUE,11226,3479852588,9/5/18 0:00,08C,N,11,A,9/5/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.65602528,-73.95369127,309,40,82200,3116010,3050560047,BK60,1194,-73.95369127,40.65602528
50094161,Manhattan,612,AMSTERDAM AVE,10024,6466235187,10/21/19 0:00,08A,N,27,Z,10/21/19 0:00,10/29/19 0:00,Pre-permit (Operational) / Re-inspection,40.7899981,-73.97333377,107,6,17500,1033310,1012370033,MN12,1195,-73.97333377,40.7899981
40593352,Queens,3065,14 STREET,11102,7182785262,2/25/16 0:00,10F,N,9,A,2/25/16 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.76935644,-73.93110599,401,22,7900,4430836,4005350017,QN71,1196,-73.93110599,40.76935644
40666541,Manhattan,706,AMSTERDAM AVENUE,10025,2129322400,6/13/19 0:00,10I,N,7,A,6/13/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.79291525,-73.9712018,107,6,18300,1033678,1012420031,MN12,1197,-73.9712018,40.79291525
41461629,Bronx,2376,RYER AVENUE,10458,3472713523,5/16/19 0:00,04M,Y,27,B,5/16/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.85929639,-73.89807499,205,15,23702,2013577,2031520001,BX05,1198,-73.89807499,40.85929639
40703714,Manhattan,250,WEST   50 STREET,10019,2123337256,12/13/17 0:00,04C,Y,13,A,12/13/17 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.76182257,-73.98503369,105,3,12500,1085498,1010210001,MN17,1199,-73.98503369,40.76182257
